"STATION","NAME","DATE","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-05","66","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-06","69","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-07","74","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-08","77","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-09","80","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-10","66","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-11","59","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-12","61","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-13","65","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-14","63","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-15","69","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-16","69","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-17","70","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-18","72","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-19","66","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-20","65","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-21","80","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-22","63","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-23","64","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-24","66","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-25","76","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-26","63","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-27","65","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-28","56","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-29","66","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-30","55","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-10-31","48","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-01","50","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-02","54","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-03","48","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-04","60","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-05","62","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-06","57","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-07","47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-08","51","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-09","54","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-10","59","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-11","59","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-12","69","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-13","60","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-14","76","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-15","83","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-16","63","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-17","64","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-18","60","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-19","53","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-20","51","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-21","51","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-22","60","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-23","64","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-24","59","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-25","52","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-26","49","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-27","62","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-28","63","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-29","47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-11-30","47","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-01","47","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-02","53","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-03","62","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-04","54","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-05","62","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-06","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-07","51","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-08","51","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-09","51","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-10","53","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-11","51","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-12","37","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-13","53","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-14","49","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-15","47","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-16","51","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-17","43","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-18","46","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-19","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-20","47","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-21","47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-22","40","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-23","43","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-24","37","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-25","37","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-26","32","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-27","27","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-28","25","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-29","25","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-30","28","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1993-12-31","34","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-01","41","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-02","49","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-03","41","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-04","36","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-05","39","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-06","42","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-07","37","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-08","39","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-09","30","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-10","32","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-11","42","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-12","37","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-13","36","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-14","41","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-15","18","6"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-16","19","4"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-17","35","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-18","35","2"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-19","8","-4"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-20","18","8"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-21","25","3"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-22","41","11"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-23","42","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-24","61","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-25","47","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-26","37","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-27","29","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-28","43","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-29","46","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-30","39","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-01-31","40","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-01","33","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-02","33","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-03","47","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-04","45","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-05","43","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-06","48","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-07","56","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-08","37","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-09","33","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-10","23","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-11","31","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-12","31","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-13","42","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-14","45","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-15","50","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-16","49","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-17","51","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-18","62","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-19","64","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-20","68","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-21","54","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-22","54","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-23","41","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-24","52","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-25","49","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-26","42","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-27","31","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-02-28","39","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-01","35","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-02","37","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-03","44","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-04","61","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-05","52","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-06","52","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-07","73","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-08","52","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-09","43","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-10","48","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-11","46","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-12","49","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-13","60","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-14","57","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-15","65","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-16","50","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-17","44","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-18","50","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-19","51","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-20","62","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-21","49","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-22","62","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-23","83","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-24","79","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-25","65","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-26","50","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-27","50","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-28","56","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-29","52","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-30","56","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-03-31","58","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-01","62","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-02","70","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-03","75","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-04","62","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-05","73","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-06","69","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-07","65","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-08","57","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-09","68","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-10","73","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-11","63","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-12","64","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-13","76","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-14","78","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-15","80","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-16","71","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-17","71","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-18","74","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-19","83","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-20","73","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-21","69","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-22","64","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-23","65","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-24","82","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-25","87","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-26","86","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-27","90","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-28","82","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-29","69","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-04-30","82","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-01","77","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-02","65","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-03","67","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-04","55","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-05","71","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-06","69","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-07","56","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-08","64","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-09","73","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-10","72","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-11","74","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-12","73","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-13","71","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-14","73","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-15","87","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-16","82","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-17","64","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-18","65","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-19","62","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-20","57","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-21","79","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-22","87","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-23","92","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-24","90","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-25","89","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-26","85","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-27","71","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-28","74","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-29","81","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-30","85","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-05-31","86","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-01","92","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-02","78","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-03","81","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-04","85","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-05","84","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-06","89","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-07","97","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-08","87","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-09","83","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-10","86","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-11","73","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-12","87","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-13","93","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-14","98","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-15","101","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-16","99","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-17","91","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-18","94","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-19","99","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-20","93","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-21","93","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-22","93","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-23","93","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-24","94","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-25","93","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1994-06-26","92","67"
